Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
36260
362.6
Total: 362.61
Suportadas = 56
20 33 3 13
(253 270)

Arvore 115
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
36 43 4 8
9 27 5 7
34 38 5 7
26 41 6 6
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
19 27 3 11
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(252 271)

Arvore 116
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
19 27 3 11
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(255 268)

Arvore 117
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(260 263)

Arvore 118
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
19 27 3 11
0 37 5 9
2 9 7 7
20 42 8 6
24 28 8 6
3 17 10 4
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(258 265)

Arvore 119
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
19 32 7 8
7 21 9 6
35 39 9 6
20 33 3 13
(265 258)

Arvore 120
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
19 27 3 11
0 37 5 9
2 9 7 7
20 42 8 6
24 28 8 6
3 17 10 4
10 16 3 12
19 32 7 8
7 21 9 6
35 39 9 6
20 33 3 13
(263 260)

Arvore 121
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
14 39 11 3
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(261 262)

Arvore 122
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
36 43 4 8
9 27 5 7
34 38 5 7
26 41 6 6
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(257 266)

Arvore 123
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(262 261)

Arvore 124
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
19 32 7 8
7 21 9 6
35 39 9 6
20 33 3 13
(267 256)

Arvore 125
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
0 37 5 9
2 9 7 7
20 42 8 6
24 28 8 6
3 17 10 4
14 39 11 3
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(268 255)

Arvore 126
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
0 37 5 9
2 9 7 7
20 42 8 6
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
19 32 7 8
7 21 9 6
35 39 9 6
20 33 3 13
(272 251)

Arvore 127
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
36 43 4 8
9 27 5 7
34 38 5 7
26 41 6 6
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(259 264)

Arvore 128
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
36 43 4 8
9 27 5 7
34 38 5 7
26 41 6 6
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
0 37 5 9
2 9 7 7
20 42 8 6
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
9 35 4 11
19 32 7 8
7 21 9 6
20 33 3 13
(264 259)

Arvore 129
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
27 42 3 11
0 37 5 9
2 9 7 7
24 28 8 6
3 17 10 4
14 39 11 3
10 16 3 12
19 32 7 8
7 21 9 6
35 39 9 6
20 33 3 13
(266 257)

Arvore 130
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
0 37 5 9
2 9 7 7
20 42 8 6
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
19 32 7 8
7 21 9 6
35 39 9 6
20 33 3 13
(270 253)

Arvore 131
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
9 27 5 7
34 38 5 7
26 41 6 6
5 34 7 5
10 40 8 4
12 23 8 4
3 4 3 10
25 28 4 9
11 19 5 8
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
0 37 5 9
2 9 7 7
20 42 8 6
24 28 8 6
3 17 10 4
14 39 11 3
10 16 3 12
19 32 7 8
7 21 9 6
35 39 9 6
20 33 3 13
(271 252)

Arvore 132
0 1 3 3
8 27 3 3
10 28 3 4
5 43 3 6
23 39 5 4
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
5 27 4 7
26 31 4 7
12 22 5 6
13 37 5 6
15 31 6 5
23 29 6 5
20 25 7 4
36 43 4 8
9 27 5 7
34 38 5 7
26 41 6 6
10 40 8 4
12 23 8 4
3 4 3 10
11 19 5 8
20 40 6 7
6 23 7 6
7 27 7 6
3 29 8 5
5 44 9 4
12 30 9 4
11 14 10 3
0 37 5 9
2 9 7 7
20 42 8 6
24 28 8 6
3 17 10 4
14 37 10 4
10 16 3 12
19 32 7 8
7 21 9 6
35 39 9 6
20 33 3 13
(269 254)

Arvore 133
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
9 27 5 7
34 38 5 7
11 14 10 3
5 44 9 4
12 30 9 4
3 29 8 5
6 23 7 6
7 27 7 6
20 40 6 7
11 19 5 8
14 39 11 3
3 17 10 4
13 38 8 6
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
10 16 3 12
20 33 3 13
(278 246)

Arvore 134
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
9 27 5 7
34 38 5 7
11 14 10 3
5 44 9 4
12 30 9 4
3 29 8 5
7 27 7 6
20 40 6 7
11 19 5 8
14 39 11 3
31 44 11 3
3 4 3 10
3 17 10 4
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
10 16 3 12
20 33 3 13
(277 247)

Arvore 135
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
9 27 5 7
34 38 5 7
11 14 10 3
5 44 9 4
12 30 9 4
3 29 8 5
7 27 7 6
20 40 6 7
11 19 5 8
31 44 11 3
3 4 3 10
3 17 10 4
14 37 10 4
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
10 16 3 12
20 33 3 13
(276 248)

Arvore 136
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
9 27 5 7
34 38 5 7
11 14 10 3
5 44 9 4
3 29 8 5
6 23 7 6
7 27 7 6
20 40 6 7
11 19 5 8
14 39 11 3
31 44 11 3
3 4 3 10
3 17 10 4
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
10 16 3 12
20 33 3 13
(275 249)

Arvore 137
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
9 27 5 7
34 38 5 7
11 14 10 3
5 44 9 4
12 30 9 4
3 29 8 5
7 27 7 6
20 40 6 7
14 39 11 3
31 44 11 3
11 19 5 8
3 17 10 4
14 37 10 4
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
10 16 3 12
20 33 3 13
(284 241)

Arvore 138
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
9 27 5 7
34 38 5 7
11 14 10 3
5 44 9 4
12 30 9 4
3 29 8 5
6 23 7 6
7 27 7 6
20 40 6 7
14 39 11 3
11 19 5 8
3 17 10 4
14 37 10 4
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
16 22 11 6
20 33 3 13
(288 238)

Arvore 139
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
9 27 5 7
34 38 5 7
11 14 10 3
5 44 9 4
12 30 9 4
3 29 8 5
6 23 7 6
7 27 7 6
20 40 6 7
14 39 11 3
11 19 5 8
3 17 10 4
3 4 3 10
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
16 38 13 4
20 33 3 13
(283 242)

Arvore 140
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
9 27 5 7
34 38 5 7
11 14 10 3
5 44 9 4
3 29 8 5
6 23 7 6
7 27 7 6
20 40 6 7
14 39 11 3
31 44 11 3
11 19 5 8
3 17 10 4
14 37 10 4
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
10 16 3 12
20 33 3 13
(282 243)

Arvore 141
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
9 27 5 7
34 38 5 7
11 14 10 3
5 44 9 4
12 30 9 4
3 29 8 5
7 27 7 6
20 40 6 7
14 39 11 3
31 44 11 3
11 19 5 8
3 17 10 4
14 37 10 4
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
23 32 10 6
10 16 3 12
20 33 3 13
(287 239)

Arvore 142
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
34 38 5 7
11 14 10 3
5 44 9 4
9 34 9 4
12 30 9 4
3 29 8 5
7 27 7 6
14 39 11 3
31 44 11 3
11 19 5 8
3 17 10 4
14 37 10 4
25 28 4 9
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
10 16 3 12
20 33 3 13
(286 240)

Arvore 143
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
11 14 10 3
34 38 5 7
5 44 9 4
9 34 9 4
12 30 9 4
3 29 8 5
6 23 7 6
7 27 7 6
14 39 11 3
20 40 6 7
3 17 10 4
14 37 10 4
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
16 38 13 4
20 33 3 13
(294 233)

Arvore 144
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
11 14 10 3
34 38 5 7
5 44 9 4
9 34 9 4
12 30 9 4
3 29 8 5
6 23 7 6
7 27 7 6
14 39 11 3
20 40 6 7
3 17 10 4
14 37 10 4
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
23 32 10 6
16 38 13 4
20 33 3 13
(297 231)

Arvore 145
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
5 34 7 5
26 41 6 6
11 14 10 3
9 27 5 7
34 38 5 7
5 44 9 4
12 30 9 4
3 29 8 5
6 23 7 6
7 27 7 6
14 39 11 3
20 40 6 7
3 17 10 4
14 37 10 4
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
23 32 10 6
16 38 13 4
20 33 3 13
(293 234)

Arvore 146
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
26 41 6 6
11 14 10 3
9 27 5 7
34 38 5 7
5 44 9 4
9 34 9 4
12 30 9 4
3 29 8 5
6 23 7 6
7 27 7 6
14 39 11 3
20 40 6 7
3 17 10 4
14 37 10 4
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
16 38 13 4
20 33 3 13
(292 235)

Arvore 147
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
5 27 4 7
26 31 4 7
10 40 8 4
12 23 8 4
26 41 6 6
11 14 10 3
9 27 5 7
34 38 5 7
5 44 9 4
9 34 9 4
12 30 9 4
3 29 8 5
7 27 7 6
14 39 11 3
31 44 11 3
20 40 6 7
3 17 10 4
14 37 10 4
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
0 37 5 9
7 21 9 6
35 39 9 6
19 32 7 8
16 38 13 4
20 33 3 13
(296 232)

Arvore 148
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
10 40 8 4
12 23 8 4
5 27 4 7
26 31 4 7
5 34 7 5
11 14 10 3
26 41 6 6
5 44 9 4
9 34 9 4
12 30 9 4
34 38 5 7
3 29 8 5
14 39 11 3
31 44 11 3
7 27 7 6
3 17 10 4
14 37 10 4
20 40 6 7
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
7 21 9 6
35 39 9 6
0 37 5 9
23 32 10 6
16 38 13 4
20 33 3 13
(301 228)

Arvore 149
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
10 40 8 4
12 23 8 4
5 27 4 7
26 31 4 7
5 34 7 5
11 14 10 3
26 41 6 6
5 44 9 4
9 34 9 4
12 30 9 4
34 38 5 7
3 29 8 5
14 39 11 3
31 44 11 3
7 27 7 6
3 17 10 4
14 37 10 4
20 40 6 7
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
7 21 9 6
35 39 9 6
0 37 5 9
19 32 7 8
16 38 13 4
33 39 12 7
(307 224)

Arvore 150
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
10 40 8 4
12 23 8 4
5 27 4 7
26 31 4 7
5 34 7 5
11 14 10 3
26 41 6 6
5 44 9 4
9 34 9 4
12 30 9 4
34 38 5 7
3 29 8 5
14 39 11 3
6 23 7 6
7 27 7 6
3 17 10 4
14 37 10 4
20 40 6 7
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
7 21 9 6
35 39 9 6
0 37 5 9
19 32 7 8
16 38 13 4
33 39 12 7
(303 227)

Arvore 151
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
10 40 8 4
12 23 8 4
5 27 4 7
26 31 4 7
5 34 7 5
11 14 10 3
26 41 6 6
5 44 9 4
9 34 9 4
12 30 9 4
34 38 5 7
3 29 8 5
14 39 11 3
6 23 7 6
7 27 7 6
3 17 10 4
14 37 10 4
20 40 6 7
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
7 21 9 6
35 39 9 6
0 37 5 9
23 32 10 6
16 38 13 4
33 39 12 7
(306 225)

Arvore 152
0 1 3 3
8 27 3 3
10 28 3 4
23 39 5 4
5 43 3 6
4 13 6 4
6 41 6 4
10 30 6 4
18 25 6 4
30 44 6 4
34 36 6 4
20 25 7 4
15 31 6 5
23 29 6 5
12 22 5 6
13 37 5 6
10 40 8 4
12 23 8 4
5 27 4 7
26 31 4 7
11 14 10 3
26 41 6 6
5 44 9 4
9 34 9 4
12 30 9 4
9 27 5 7
34 38 5 7
3 29 8 5
14 39 11 3
31 44 11 3
7 27 7 6
3 17 10 4
14 37 10 4
20 40 6 7
11 19 5 8
20 42 8 6
24 28 8 6
2 9 7 7
7 21 9 6
35 39 9 6
0 37 5 9
19 32 7 8
16 38 13 4
33 39 12 7
(305 226)

Arvore 153
0 1 3 3
8 27 3 3
