Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
49093
490.93
Total: 490.94
Suportadas = 72
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
29 32 11 16
40 49 11 16
26 33 22 11
33 48 14 15
0 15 23 11
27 37 23 11
4 25 10 17
24 42 19 13
26 36 19 13
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
34 46 24 12
22 27 11 18
0 18 16 16
19 35 27 11
32 47 14 17
0 7 28 11
2 16 15 17
5 27 24 14
(795 626)

Arvore 265
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
1 6 12 14
21 38 21 10
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
29 32 11 16
40 49 11 16
26 33 22 11
33 48 14 15
0 15 23 11
27 37 23 11
4 25 10 17
24 42 19 13
26 36 19 13
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
9 15 13 17
22 27 11 18
19 35 27 11
32 47 14 17
14 28 21 14
7 13 30 10
2 16 15 17
5 27 24 14
(791 628)

Arvore 266
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
1 6 12 14
21 38 21 10
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
29 32 11 16
40 49 11 16
26 33 22 11
33 48 14 15
0 15 23 11
27 37 23 11
4 25 10 17
24 42 19 13
26 36 19 13
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
4 34 11 18
22 27 11 18
19 35 27 11
32 47 14 17
14 28 21 14
7 13 30 10
2 16 15 17
5 27 24 14
(789 629)

Arvore 267
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
1 6 12 14
21 38 21 10
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
29 32 11 16
40 49 11 16
26 33 22 11
33 48 14 15
0 15 23 11
4 25 10 17
24 42 19 13
26 36 19 13
20 32 17 14
15 37 15 15
8 18 16 15
13 24 14 16
17 42 21 13
34 46 24 12
22 27 11 18
19 35 27 11
32 47 14 17
14 28 21 14
7 13 30 10
2 16 15 17
5 27 24 14
(794 627)

Arvore 268
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
21 38 21 10
1 6 12 14
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
29 32 11 16
40 49 11 16
0 15 23 11
27 37 23 11
33 48 14 15
24 42 19 13
26 36 19 13
4 25 10 17
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
34 46 24 12
19 35 27 11
22 27 11 18
7 13 30 10
32 47 14 17
14 28 21 14
2 16 15 17
5 27 24 14
(802 623)

Arvore 269
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
21 38 21 10
1 6 12 14
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
29 32 11 16
40 49 11 16
0 15 23 11
27 37 23 11
33 48 14 15
24 42 19 13
26 36 19 13
4 25 10 17
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
34 46 24 12
19 35 27 11
22 27 11 18
0 18 16 16
0 7 28 11
29 47 28 11
2 16 15 17
5 27 24 14
(809 620)

Arvore 270
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
21 38 21 10
1 6 12 14
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
29 32 11 16
40 49 11 16
0 15 23 11
27 37 23 11
33 48 14 15
24 42 19 13
26 36 19 13
4 25 10 17
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
34 46 24 12
19 35 27 11
22 27 11 18
32 47 14 17
14 28 21 14
0 7 28 11
2 16 15 17
5 27 24 14
(800 624)

Arvore 271
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
21 38 21 10
1 6 12 14
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
29 32 11 16
40 49 11 16
0 15 23 11
27 37 23 11
33 48 14 15
24 42 19 13
26 36 19 13
4 25 10 17
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
9 15 13 17
19 35 27 11
22 27 11 18
7 13 30 10
14 28 21 14
29 47 28 11
2 16 15 17
5 27 24 14
(805 622)

Arvore 272
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
46 49 14 13
21 38 21 10
1 6 12 14
24 28 19 11
23 37 18 12
19 38 14 14
31 47 14 14
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
29 32 11 16
40 49 11 16
0 15 23 11
27 37 23 11
33 48 14 15
24 42 19 13
26 36 19 13
4 25 10 17
20 32 17 14
8 18 16 15
13 24 14 16
17 42 21 13
34 46 24 12
19 35 27 11
22 27 11 18
0 18 16 16
29 47 28 11
2 16 15 17
7 40 27 12
5 27 24 14
(808 621)

Arvore 273
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
10 30 16 12
21 38 21 10
46 49 14 13
24 28 19 11
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
19 38 14 14
31 47 14 14
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
0 15 23 11
27 37 23 11
29 32 11 16
40 49 11 16
33 48 14 15
24 42 19 13
26 36 19 13
20 32 17 14
4 25 10 17
8 18 16 15
17 42 21 13
13 24 14 16
34 46 24 12
19 35 27 11
0 7 28 11
29 47 28 11
22 27 11 18
14 28 21 14
2 16 15 17
5 27 24 14
(814 618)

Arvore 274
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
19 38 14 14
31 47 14 14
26 33 22 11
0 15 23 11
27 37 23 11
29 32 11 16
40 49 11 16
24 42 19 13
26 36 19 13
33 48 14 15
20 32 17 14
4 25 10 17
17 42 21 13
8 18 16 15
34 46 24 12
13 24 14 16
19 35 27 11
7 13 30 10
29 47 28 11
0 18 16 16
22 26 24 13
2 16 15 17
5 27 24 14
(824 614)

Arvore 275
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
19 38 14 14
31 47 14 14
26 33 22 11
0 15 23 11
27 37 23 11
29 32 11 16
40 49 11 16
24 42 19 13
26 36 19 13
33 48 14 15
20 32 17 14
4 25 10 17
17 42 21 13
8 18 16 15
34 46 24 12
13 24 14 16
19 35 27 11
0 7 28 11
29 47 28 11
14 28 21 14
22 26 24 13
2 16 15 17
5 27 24 14
(827 613)

Arvore 276
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
19 38 14 14
31 47 14 14
26 33 22 11
0 15 23 11
27 37 23 11
29 32 11 16
40 49 11 16
24 42 19 13
26 36 19 13
33 48 14 15
20 32 17 14
4 25 10 17
17 42 21 13
8 18 16 15
34 46 24 12
13 24 14 16
19 35 27 11
7 13 30 10
29 47 28 11
22 27 11 18
8 48 27 12
2 16 15 17
5 27 24 14
(822 615)

Arvore 277
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
19 38 14 14
31 47 14 14
26 33 22 11
0 15 23 11
27 37 23 11
29 32 11 16
40 49 11 16
24 42 19 13
26 36 19 13
33 48 14 15
20 32 17 14
4 25 10 17
17 42 21 13
8 18 16 15
34 46 24 12
13 24 14 16
19 35 27 11
7 13 30 10
29 47 28 11
0 18 16 16
0 22 20 15
2 16 15 17
5 27 24 14
(820 616)

Arvore 278
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
4 25 10 17
34 46 24 12
19 35 27 11
8 18 16 15
7 13 30 10
13 24 14 16
29 47 28 11
22 26 24 13
8 48 27 12
2 16 15 17
5 27 24 14
(835 610)

Arvore 279
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
4 25 10 17
34 46 24 12
19 35 27 11
8 18 16 15
7 13 30 10
0 7 28 11
29 47 28 11
22 26 24 13
0 18 16 16
2 16 15 17
5 27 24 14
(838 609)

Arvore 280
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
19 35 27 11
25 49 27 11
8 18 16 15
7 13 30 10
13 24 14 16
29 47 28 11
22 26 24 13
0 18 16 16
2 16 15 17
5 27 24 14
(841 608)

Arvore 281
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
19 35 27 11
25 49 27 11
8 18 16 15
7 13 30 10
13 24 14 16
29 47 28 11
14 28 21 14
22 27 11 18
2 16 15 17
5 27 24 14
(833 611)

Arvore 282
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
19 35 27 11
25 49 27 11
7 13 30 10
8 18 16 15
29 47 28 11
13 24 14 16
14 28 21 14
22 26 24 13
2 16 15 17
5 27 24 14
(846 606)

Arvore 283
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
4 25 10 17
19 35 27 11
7 13 30 10
8 18 16 15
0 7 28 11
29 47 28 11
22 26 24 13
8 48 27 12
2 16 15 17
5 27 24 14
(849 605)

Arvore 284
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
19 35 27 11
25 49 27 11
7 13 30 10
8 18 16 15
29 47 28 11
13 24 14 16
22 26 24 13
8 48 27 12
2 16 15 17
5 27 24 14
(852 604)

Arvore 285
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
27 37 23 11
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
19 35 27 11
25 49 27 11
7 13 30 10
8 18 16 15
0 7 28 11
29 47 28 11
22 26 24 13
0 18 16 16
2 16 15 17
5 27 24 14
(855 603)

Arvore 286
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
0 15 23 11
19 37 27 10
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
19 35 27 11
25 49 27 11
7 13 30 10
8 18 16 15
0 7 28 11
29 47 28 11
22 26 24 13
0 18 16 16
2 16 15 17
5 27 24 14
(859 602)

Arvore 287
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
26 31 14 10
34 39 10 12
30 47 13 11
2 43 11 12
3 44 10 13
11 48 13 12
0 4 16 11
14 41 14 12
21 49 12 13
0 24 15 12
38 45 18 11
21 38 21 10
10 30 16 12
24 28 19 11
46 49 14 13
1 6 12 14
23 37 18 12
14 16 21 11
27 38 21 11
9 39 19 12
18 41 19 12
42 44 19 12
26 33 22 11
19 38 14 14
31 47 14 14
27 37 23 11
15 33 27 10
24 42 19 13
26 36 19 13
29 32 11 16
40 49 11 16
33 48 14 15
20 32 17 14
17 42 21 13
34 46 24 12
19 35 27 11
25 49 27 11
7 13 30 10
8 18 16 15
0 7 28 11
29 47 28 11
14 28 21 14
22 26 24 13
2 16 15 17
5 27 24 14
(864 600)

Arvore 288
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
3 44 10 13
14 41 14 12
21 38 21 10
38 45 18 11
0 24 15 12
21 49 12 13
24 28 19 11
10 30 16 12
46 49 14 13
14 16 21 11
27 38 21 11
23 37 18 12
1 6 12 14
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
31 47 14 14
19 37 27 10
24 42 19 13
26 36 19 13
20 32 17 14
33 48 14 15
7 13 30 10
29 32 11 16
40 49 11 16
19 35 27 11
25 49 27 11
34 46 24 12
17 42 21 13
0 7 28 11
29 47 28 11
8 18 16 15
8 48 27 12
22 26 24 13
5 27 24 14
2 16 15 17
(879 595)

Arvore 289
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
3 44 10 13
14 41 14 12
21 38 21 10
38 45 18 11
0 24 15 12
21 49 12 13
24 28 19 11
10 30 16 12
46 49 14 13
14 16 21 11
27 38 21 11
23 37 18 12
1 6 12 14
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
19 38 14 14
31 47 14 14
24 42 19 13
26 36 19 13
20 32 17 14
33 48 14 15
7 13 30 10
29 32 11 16
40 49 11 16
19 35 27 11
25 49 27 11
34 46 24 12
17 42 21 13
0 7 28 11
29 47 28 11
8 18 16 15
22 26 24 13
14 28 21 14
5 27 24 14
35 43 31 12
(876 596)

Arvore 290
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
3 44 10 13
14 41 14 12
21 38 21 10
38 45 18 11
0 24 15 12
21 49 12 13
24 28 19 11
10 30 16 12
46 49 14 13
14 16 21 11
27 38 21 11
23 37 18 12
1 6 12 14
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
31 47 14 14
19 37 27 10
24 42 19 13
26 36 19 13
20 32 17 14
33 48 14 15
7 13 30 10
29 32 11 16
40 49 11 16
19 35 27 11
25 49 27 11
34 46 24 12
17 42 21 13
0 7 28 11
29 47 28 11
8 18 16 15
22 26 24 13
14 28 21 14
5 27 24 14
2 16 15 17
(873 597)

Arvore 291
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
3 44 10 13
14 41 14 12
21 38 21 10
38 45 18 11
0 24 15 12
21 49 12 13
24 28 19 11
10 30 16 12
46 49 14 13
14 16 21 11
27 38 21 11
23 37 18 12
1 6 12 14
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
27 37 23 11
19 38 14 14
31 47 14 14
15 33 27 10
24 42 19 13
26 36 19 13
20 32 17 14
33 48 14 15
7 13 30 10
29 32 11 16
40 49 11 16
19 35 27 11
25 49 27 11
34 46 24 12
17 42 21 13
0 7 28 11
29 47 28 11
8 18 16 15
8 48 27 12
22 26 24 13
5 27 24 14
2 16 15 17
(870 598)

Arvore 292
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
3 44 10 13
14 41 14 12
21 38 21 10
38 45 18 11
0 24 15 12
21 49 12 13
24 28 19 11
10 30 16 12
46 49 14 13
14 16 21 11
27 38 21 11
23 37 18 12
1 6 12 14
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
31 47 14 14
19 37 27 10
24 42 19 13
26 36 19 13
20 32 17 14
7 13 30 10
33 48 14 15
19 35 27 11
25 49 27 11
29 32 11 16
40 49 11 16
34 46 24 12
17 42 21 13
0 7 28 11
29 47 28 11
8 18 16 15
22 26 24 13
14 28 21 14
5 27 24 14
35 43 31 12
(889 592)

Arvore 293
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
3 44 10 13
14 41 14 12
21 38 21 10
38 45 18 11
0 24 15 12
21 49 12 13
24 28 19 11
10 30 16 12
46 49 14 13
14 16 21 11
27 38 21 11
23 37 18 12
1 6 12 14
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
19 38 14 14
31 47 14 14
19 37 27 10
24 42 19 13
26 36 19 13
20 32 17 14
7 13 30 10
33 48 14 15
19 35 27 11
25 49 27 11
29 32 11 16
40 49 11 16
34 46 24 12
17 42 21 13
0 7 28 11
29 47 28 11
8 18 16 15
8 48 27 12
22 26 24 13
5 27 24 14
35 43 31 12
(886 593)

Arvore 294
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
3 44 10 13
14 41 14 12
21 38 21 10
38 45 18 11
0 24 15 12
21 49 12 13
24 28 19 11
10 30 16 12
46 49 14 13
14 16 21 11
27 38 21 11
23 37 18 12
1 6 12 14
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
27 37 23 11
31 47 14 14
15 33 27 10
19 37 27 10
24 42 19 13
26 36 19 13
20 32 17 14
7 13 30 10
33 48 14 15
19 35 27 11
25 49 27 11
29 32 11 16
40 49 11 16
34 46 24 12
17 42 21 13
0 7 28 11
29 47 28 11
8 18 16 15
22 26 24 13
14 28 21 14
5 27 24 14
35 43 31 12
(893 591)

Arvore 295
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
27 37 23 11
1 6 12 14
15 33 27 10
19 37 27 10
31 47 14 14
7 13 30 10
24 42 19 13
26 36 19 13
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
33 48 14 15
29 32 11 16
40 49 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(899 589)

Arvore 296
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
1 6 12 14
19 37 27 10
31 47 14 14
7 13 30 10
26 36 19 13
3 28 27 11
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
33 48 14 15
29 32 11 16
40 49 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(903 588)

Arvore 297
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
27 37 23 11
1 6 12 14
15 33 27 10
19 37 27 10
31 47 14 14
7 13 30 10
26 36 19 13
3 28 27 11
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
33 48 14 15
29 32 11 16
40 49 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(907 587)

Arvore 298
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
27 37 23 11
15 33 27 10
19 37 27 10
1 6 12 14
31 47 14 14
7 13 30 10
24 42 19 13
26 36 19 13
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
