Fim da primeira fase ... 
0
contador = 9
it = 0
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
213 126 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
140 141 ( 12393) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
